,sale_id,sale_date,year,quarter,month,country,region,city,product_name,category,storage,color,is_5g,unit_price_usd,discount_pct,units_sold,discounted_price_usd,revenue_usd,currency,fx_rate_to_usd,revenue_local_currency,sales_channel,payment_method,customer_segment,customer_age_group,previous_device_os,customer_rating,return_status
1592,SAMS-00001593,2022-08-03,2022,Q3,August,Brazil,South America,Curitiba,Samsung Galaxy A14 5G,Galaxy A,256 GB,Awesome Graphite,Yes,185.98,20,1,148.78,148.78,BRL,4.97,739.44,Third-Party Retailer,EMI / Installment,Enterprise,25–34,Android (Other),2.8,Kept
1593,SAMS-00001594,2022-08-21,2022,Q3,August,Brazil,South America,Curitiba,Samsung T7 Shield 1TB SSD,Accessories,,Navy,No,105.54,0,10,105.54,1055.4,BRL,4.97,5245.34,Online (Samsung.com),Net Banking,Enterprise,25–34,,4.4,Kept
1594,SAMS-00001595,2022-12-08,2022,Q4,December,Brazil,South America,Curitiba,Samsung Galaxy Buds FE,Galaxy Buds,,White,No,99.22,15,3,84.34,253.02,BRL,4.97,1257.51,Online (Samsung.com),Debit Card,Business,35–44,,4.8,Kept
1595,SAMS-00001596,2023-02-04,2023,Q1,February,Brazil,South America,Curitiba,Samsung Crystal UHD 43-inch,Smart TV,,White,No,559.18,7,9,520.04,4680.36,BRL,4.97,23261.39,Carrier Store,Gift Card,Individual,18–24,,,Kept
1596,SAMS-00001597,2023-02-21,2023,Q1,February,Brazil,South America,Curitiba,Samsung Odyssey G7 27-inch,Monitor,,Black,No,558.76,0,7,558.76,3911.32,BRL,4.97,19439.26,Third-Party Retailer,Debit Card,Business,55+,,3.3,Kept
1597,SAMS-00001598,2024-03-31,2024,Q1,March,Brazil,South America,Curitiba,Samsung Galaxy S23+,Galaxy S,256 GB,Lavender,Yes,924.83,5,2,878.59,1757.18,BRL,4.97,8733.18,Third-Party Retailer,Debit Card,Enterprise,45–54,Feature Phone,,Kept
1598,SAMS-00001599,2024-05-07,2024,Q2,May,Brazil,South America,Curitiba,Samsung Galaxy A34 5G,Galaxy A,64 GB,Awesome Violet,Yes,377.08,12,2,331.83,663.66,BRL,4.97,3298.39,Online (Samsung.com),Samsung Pay,Enterprise,18–24,Feature Phone,4.5,Kept
1599,SAMS-00001600,2024-09-27,2024,Q3,September,Brazil,South America,Curitiba,Samsung Galaxy Z Fold 4,Galaxy Z,1 TB,Gray,Yes,1562.19,12,2,1374.73,2749.46,BRL,4.97,13664.82,Corporate / B2B,Cash,Government,25–34,Android (Samsung),,Kept
1600,SAMS-00001601,2021-05-01,2021,Q2,May,Brazil,South America,Fortaleza,Samsung Galaxy Watch 4 Classic,Galaxy Watch,,Black,No,254.31,0,1,254.31,254.31,BRL,4.97,1263.92,Corporate / B2B,Debit Card,Business,45–54,,4.1,Kept
1601,SAMS-00001602,2021-06-29,2021,Q2,June,Brazil,South America,Fortaleza,Samsung Crystal UHD 43-inch,Smart TV,,Beige,No,561.85,0,2,561.85,1123.7,BRL,4.97,5584.79,Carrier Store,Debit Card,Individual,45–54,,3.5,Kept
1602,SAMS-00001603,2021-08-20,2021,Q3,August,Brazil,South America,Fortaleza,Samsung Galaxy S21 FE,Galaxy S,256 GB,Lime,No,543.05,0,1,543.05,543.05,BRL,4.97,2698.96,Samsung Store,Net Banking,Business,35–44,Feature Phone,,Kept
1603,SAMS-00001604,2021-08-30,2021,Q3,August,Brazil,South America,Fortaleza,Samsung Galaxy M04,Galaxy M,256 GB,Waterfall Blue,No,90.99,7,4,84.62,338.48,BRL,4.97,1682.25,E-commerce Platform,Credit Card,Education,35–44,Android (Samsung),3.9,Kept
1604,SAMS-00001605,2021-09-02,2021,Q3,September,Brazil,South America,Fortaleza,Samsung Galaxy A33 5G,Galaxy A,256 GB,Awesome White,Yes,364.56,0,1,364.56,364.56,BRL,4.97,1811.86,Carrier Store,Credit Card,Individual,18–24,Android (Other),4.9,Kept
1605,SAMS-00001606,2021-09-29,2021,Q3,September,Brazil,South America,Fortaleza,Samsung Galaxy Buds Live,Galaxy Buds,,Bora Purple,No,149.48,0,1,149.48,149.48,BRL,4.97,742.92,Corporate / B2B,Net Banking,Individual,25–34,,3.5,Kept
1606,SAMS-00001607,2022-04-08,2022,Q2,April,Brazil,South America,Fortaleza,Samsung Galaxy Tab S9 Ultra,Galaxy Tab,64 GB,Cream,No,1114.39,0,4,1114.39,4457.56,BRL,4.97,22154.07,Authorized Reseller,Samsung Pay,Government,45–54,,,Kept
1607,SAMS-00001608,2022-04-10,2022,Q2,April,Brazil,South America,Fortaleza,Samsung Galaxy Tab A9,Galaxy Tab,128 GB,Lime,No,212.23,15,3,180.4,541.2,BRL,4.97,2689.76,Corporate / B2B,Gift Card,Business,18–24,,,Kept
1608,SAMS-00001609,2022-12-10,2022,Q4,December,Brazil,South America,Fortaleza,Samsung Galaxy A04s,Galaxy A,128 GB,Awesome Lime,No,134.95,0,10,134.95,1349.5,BRL,4.97,6707.01,Carrier Store,Debit Card,Individual,25–34,Android (Samsung),3.7,Kept
1609,SAMS-00001610,2022-12-21,2022,Q4,December,Brazil,South America,Fortaleza,Samsung Galaxy S22+,Galaxy S,128 GB,Titanium Black,Yes,855.96,15,1,727.57,727.57,BRL,4.97,3616.02,E-commerce Platform,Cash,Education,18–24,New User,,Kept
1610,SAMS-00001611,2022-12-24,2022,Q4,December,Brazil,South America,Fortaleza,Samsung Galaxy Z Fold 4,Galaxy Z,512 GB,Gray,Yes,1510.91,0,3,1510.91,4532.73,BRL,4.97,22527.67,Third-Party Retailer,Credit Card,Individual,18–24,iOS,3.3,Kept
1611,SAMS-00001612,2023-02-03,2023,Q1,February,Brazil,South America,Fortaleza,Samsung Galaxy Z Fold 5,Galaxy Z,256 GB,Lavender,Yes,1788.16,12,1,1573.58,1573.58,BRL,4.97,7820.69,Corporate / B2B,Credit Card,Individual,45–54,iOS,,Kept
1612,SAMS-00001613,2023-03-08,2023,Q1,March,Brazil,South America,Fortaleza,Samsung Galaxy Watch 6,Galaxy Watch,,Gold,No,292.2,5,3,277.59,832.77,BRL,4.97,4138.87,E-commerce Platform,Credit Card,Individual,55+,,2.8,Kept
1613,SAMS-00001614,2023-04-19,2023,Q2,April,Brazil,South America,Fortaleza,Samsung Galaxy A14 5G,Galaxy A,64 GB,Awesome Peach,Yes,186.4,0,1,186.4,186.4,BRL,4.97,926.41,Samsung Store,Samsung Pay,Enterprise,35–44,Android (Samsung),4.6,Kept
1614,SAMS-00001615,2023-11-03,2023,Q4,November,Brazil,South America,Fortaleza,Samsung Neo QLED 4K QN85C,Smart TV,,Beige,No,1693.29,3,2,1642.49,3284.98,BRL,4.97,16326.35,Authorized Reseller,EMI / Installment,Individual,25–34,,3.6,Kept
1615,SAMS-00001616,2023-12-14,2023,Q4,December,Brazil,South America,Fortaleza,Samsung M8 4K Smart Monitor,Monitor,,Black,No,675.69,5,2,641.91,1283.82,BRL,4.97,6380.59,Corporate / B2B,EMI / Installment,Individual,45–54,,,Kept
1616,SAMS-00001617,2024-04-23,2024,Q2,April,Brazil,South America,Fortaleza,Samsung Galaxy Buds 2,Galaxy Buds,,Bora Purple,No,160.62,0,1,160.62,160.62,BRL,4.97,798.28,E-commerce Platform,Gift Card,Government,45–54,,2.8,Kept
1617,SAMS-00001618,2021-02-21,2021,Q1,February,Brazil,South America,Goiânia,Samsung Galaxy Z Flip 5,Galaxy Z,1 TB,Icy Blue,Yes,995.87,20,2,796.7,1593.4,BRL,4.97,7919.2,Third-Party Retailer,BNPL (Buy Now Pay Later),Government,45–54,iOS,,Kept
1618,SAMS-00001619,2021-02-21,2021,Q1,February,Brazil,South America,Goiânia,Samsung S Pen (Galaxy S24 Ultra),Accessories,,Silver,Yes,52.08,0,4,52.08,208.32,BRL,4.97,1035.35,Carrier Store,Cash,Business,25–34,,2.6,Kept
1619,SAMS-00001620,2021-03-18,2021,Q1,March,Brazil,South America,Goiânia,Samsung Galaxy A14 5G,Galaxy A,64 GB,Awesome Black,Yes,204.75,3,2,198.61,397.22,BRL,4.97,1974.18,Samsung Store,Debit Card,Enterprise,25–34,Feature Phone,4,Kept
1620,SAMS-00001621,2021-10-29,2021,Q4,October,Brazil,South America,Goiânia,Samsung Galaxy S22 Ultra,Galaxy S,128 GB,Titanium Gray,Yes,1051.79,12,5,925.58,4627.9,BRL,4.97,23000.66,Third-Party Retailer,EMI / Installment,Business,25–34,Android (Other),4.9,Kept
1621,SAMS-00001622,2021-11-08,2021,Q4,November,Brazil,South America,Goiânia,Samsung Galaxy M04,Galaxy M,64 GB,Waterfall Blue,No,101.68,7,4,94.56,378.24,BRL,4.97,1879.85,Authorized Reseller,Cash,Education,18–24,Feature Phone,4.4,Kept
1622,SAMS-00001623,2021-12-30,2021,Q4,December,Brazil,South America,Goiânia,Samsung Odyssey G7 27-inch,Monitor,,Black,No,586,12,1,515.68,515.68,BRL,4.97,2562.93,Carrier Store,Samsung Pay,Individual,55+,,3.5,Kept
1623,SAMS-00001624,2022-01-13,2022,Q1,January,Brazil,South America,Goiânia,Samsung Galaxy M34 5G,Galaxy M,256 GB,Prism Black,Yes,236.15,20,2,188.92,377.84,BRL,4.97,1877.86,E-commerce Platform,EMI / Installment,Enterprise,35–44,Feature Phone,4.2,Kept
1624,SAMS-00001625,2022-02-10,2022,Q1,February,Brazil,South America,Goiânia,Samsung 25L Microwave,Appliances,,Silver,No,194.91,0,1,194.91,194.91,BRL,4.97,968.7,Carrier Store,Debit Card,Education,18–24,,2.5,Kept
1625,SAMS-00001626,2022-05-30,2022,Q2,May,Brazil,South America,Goiânia,Samsung Galaxy A24,Galaxy A,128 GB,Awesome Lime,No,241.28,10,1,217.15,217.15,BRL,4.97,1079.24,Carrier Store,Samsung Pay,Individual,45–54,New User,,Exchanged
1626,SAMS-00001627,2022-07-29,2022,Q3,July,Brazil,South America,Goiânia,Samsung Galaxy Watch 4 Classic,Galaxy Watch,,Gold,No,226.68,20,7,181.34,1269.38,BRL,4.97,6308.82,E-commerce Platform,BNPL (Buy Now Pay Later),Government,35–44,,,Returned
1627,SAMS-00001628,2022-07-31,2022,Q3,July,Brazil,South America,Goiânia,Samsung 9kg Front Load Washer,Appliances,,Black,No,829.08,0,3,829.08,2487.24,BRL,4.97,12361.58,Authorized Reseller,BNPL (Buy Now Pay Later),Business,55+,,4.5,Kept
1628,SAMS-00001629,2022-10-04,2022,Q4,October,Brazil,South America,Goiânia,Samsung Galaxy Watch 6 Classic,Galaxy Watch,,Silver,No,410,10,1,369,369,BRL,4.97,1833.93,E-commerce Platform,Credit Card,Education,45–54,,3.5,Kept
1629,SAMS-00001630,2023-04-25,2023,Q2,April,Brazil,South America,Goiânia,Samsung 870 EVO 1TB SSD,Accessories,,White,No,108.63,0,6,108.63,651.78,BRL,4.97,3239.35,Samsung Store,BNPL (Buy Now Pay Later),Enterprise,55+,,2.8,Kept
1630,SAMS-00001631,2023-07-19,2023,Q3,July,Brazil,South America,Goiânia,Samsung Galaxy Buds 2,Galaxy Buds,,Graphite,No,144.53,12,5,127.19,635.95,BRL,4.97,3160.67,Carrier Store,Gift Card,Education,55+,,4.6,Returned
1631,SAMS-00001632,2023-08-13,2023,Q3,August,Brazil,South America,Goiânia,Samsung Galaxy Watch FE,Galaxy Watch,,Sapphire,No,198.29,2,2,194.32,388.64,BRL,4.97,1931.54,Third-Party Retailer,EMI / Installment,Enterprise,18–24,,3.5,Kept
1632,SAMS-00001633,2023-08-22,2023,Q3,August,Brazil,South America,Goiânia,Samsung Galaxy Z Fold 4,Galaxy Z,512 GB,Lavender,Yes,1592.67,0,1,1592.67,1592.67,BRL,4.97,7915.57,Carrier Store,Gift Card,Business,18–24,iOS,2.6,Kept
1633,SAMS-00001634,2023-09-06,2023,Q3,September,Brazil,South America,Goiânia,Samsung Odyssey Neo G9,Monitor,,White,No,1614.58,0,1,1614.58,1614.58,BRL,4.97,8024.46,E-commerce Platform,Cash,Education,55+,,,Returned
1634,SAMS-00001635,2023-09-12,2023,Q3,September,Brazil,South America,Goiânia,Samsung T55 27-inch FHD,Monitor,,Black,No,227.36,0,1,227.36,227.36,BRL,4.97,1129.98,Authorized Reseller,Samsung Pay,Individual,45–54,,,Kept
1635,SAMS-00001636,2023-10-05,2023,Q4,October,Brazil,South America,Goiânia,Samsung Galaxy Watch 5,Galaxy Watch,,Bora Purple,No,251.74,20,1,201.39,201.39,BRL,4.97,1000.91,Online (Samsung.com),Credit Card,Individual,25–34,,2.7,Kept
1636,SAMS-00001637,2024-04-25,2024,Q2,April,Brazil,South America,Goiânia,Samsung T7 Shield 1TB SSD,Accessories,,Silver,No,102.25,0,4,102.25,409,BRL,4.97,2032.73,Samsung Store,Gift Card,Enterprise,25–34,,3.6,Kept
1637,SAMS-00001638,2024-07-14,2024,Q3,July,Brazil,South America,Goiânia,Samsung Galaxy M04,Galaxy M,128 GB,Prism Black,No,90.21,15,2,76.68,153.36,BRL,4.97,762.2,Carrier Store,Gift Card,Business,45–54,Feature Phone,4.5,Kept
1638,SAMS-00001639,2021-01-27,2021,Q1,January,Brazil,South America,Guarulhos,Samsung Galaxy A24,Galaxy A,64 GB,Awesome Black,No,238.58,10,3,214.72,644.16,BRL,4.97,3201.48,Carrier Store,Net Banking,Enterprise,45–54,Feature Phone,3.4,Kept
1639,SAMS-00001640,2021-04-07,2021,Q2,April,Brazil,South America,Guarulhos,Samsung Galaxy Buds Live,Galaxy Buds,,Cream,No,145.51,2,1,142.6,142.6,BRL,4.97,708.72,Corporate / B2B,EMI / Installment,Enterprise,35–44,,3,Kept
1640,SAMS-00001641,2021-07-03,2021,Q3,July,Brazil,South America,Guarulhos,Samsung Galaxy S22,Galaxy S,1 TB,Titanium Violet,Yes,670.77,2,2,657.35,1314.7,BRL,4.97,6534.06,Carrier Store,Credit Card,Education,45–54,Android (Other),,Kept
1641,SAMS-00001642,2021-07-28,2021,Q3,July,Brazil,South America,Guarulhos,Samsung WindFree AC 1.5 Ton,Appliances,,White,No,710.88,5,1,675.34,675.34,BRL,4.97,3356.44,Online (Samsung.com),Samsung Pay,Business,25–34,,4,Kept
1642,SAMS-00001643,2021-08-10,2021,Q3,August,Brazil,South America,Guarulhos,Samsung Galaxy Buds Live,Galaxy Buds,,Bora Purple,No,149.39,0,2,149.39,298.78,BRL,4.97,1484.94,Carrier Store,EMI / Installment,Individual,55+,,4.5,Kept
1643,SAMS-00001644,2021-10-06,2021,Q4,October,Brazil,South America,Guarulhos,Samsung Galaxy A54 5G,Galaxy A,128 GB,Awesome Lime,Yes,446.89,20,3,357.51,1072.53,BRL,4.97,5330.47,Online (Samsung.com),Cash,Government,45–54,Feature Phone,,Kept
1644,SAMS-00001645,2022-03-05,2022,Q1,March,Brazil,South America,Guarulhos,Samsung Galaxy Tab A9+,Galaxy Tab,64 GB,Lime,No,376.07,12,4,330.94,1323.76,BRL,4.97,6579.09,Samsung Store,Debit Card,Business,55+,,3.3,Kept
1645,SAMS-00001646,2022-06-02,2022,Q2,June,Brazil,South America,Guarulhos,Samsung Galaxy Watch 4,Galaxy Watch,,Black,No,192.37,2,5,188.52,942.6,BRL,4.97,4684.72,Corporate / B2B,Net Banking,Individual,55+,,3,Kept
1646,SAMS-00001647,2022-07-04,2022,Q3,July,Brazil,South America,Guarulhos,Samsung Crystal UHD 43-inch,Smart TV,,White,No,582.32,0,1,582.32,582.32,BRL,4.97,2894.13,E-commerce Platform,Gift Card,Enterprise,25–34,,4.9,Kept
1647,SAMS-00001648,2022-07-26,2022,Q3,July,Brazil,South America,Guarulhos,Samsung The Frame 55-inch,Smart TV,,Black,No,1412.71,5,3,1342.07,4026.21,BRL,4.97,20010.26,Authorized Reseller,Samsung Pay,Government,25–34,,2.6,Kept
1648,SAMS-00001649,2022-08-03,2022,Q3,August,Brazil,South America,Guarulhos,Samsung 25W USB-C Adapter,Accessories,,White,No,30.97,10,2,27.87,55.74,BRL,4.97,277.03,Authorized Reseller,Cash,Business,35–44,,4.7,Kept
1649,SAMS-00001650,2022-08-22,2022,Q3,August,Brazil,South America,Guarulhos,Samsung Galaxy S23,Galaxy S,128 GB,Lavender,Yes,767.64,20,5,614.11,3070.55,BRL,4.97,15260.63,E-commerce Platform,Gift Card,Government,55+,Android (Other),3,Kept
1650,SAMS-00001651,2023-02-08,2023,Q1,February,Brazil,South America,Guarulhos,Samsung Galaxy A34 5G,Galaxy A,128 GB,Awesome Black,Yes,409.11,0,1,409.11,409.11,BRL,4.97,2033.28,Authorized Reseller,Cash,Education,18–24,iOS,2.8,Returned
1651,SAMS-00001652,2023-03-31,2023,Q1,March,Brazil,South America,Guarulhos,Samsung ViewFinity S9,Monitor,,White,No,1579.84,0,1,1579.84,1579.84,BRL,4.97,7851.8,Online (Samsung.com),Cash,Individual,35–44,,5,Kept
1652,SAMS-00001653,2023-04-13,2023,Q2,April,Brazil,South America,Guarulhos,Samsung Galaxy S22+,Galaxy S,128 GB,Phantom White,Yes,818.37,0,2,818.37,1636.74,BRL,4.97,8134.6,Carrier Store,EMI / Installment,Business,55+,Android (Samsung),3.7,Kept
1653,SAMS-00001654,2023-06-07,2023,Q2,June,Brazil,South America,Guarulhos,Samsung Galaxy Buds FE,Galaxy Buds,,Graphite,No,107.33,0,9,107.33,965.97,BRL,4.97,4800.87,Online (Samsung.com),Cash,Government,35–44,,3.9,Kept
1654,SAMS-00001655,2023-08-31,2023,Q3,August,Brazil,South America,Guarulhos,Samsung Galaxy S21 FE,Galaxy S,128 GB,Titanium Yellow,No,472.8,3,1,458.62,458.62,BRL,4.97,2279.34,Third-Party Retailer,BNPL (Buy Now Pay Later),Enterprise,55+,New User,,Kept
1655,SAMS-00001656,2023-10-02,2023,Q4,October,Brazil,South America,Guarulhos,Samsung Galaxy Tab A9,Galaxy Tab,128 GB,Lime,No,217.62,7,5,202.39,1011.95,BRL,4.97,5029.39,Corporate / B2B,Gift Card,Government,35–44,,3.5,Kept
1656,SAMS-00001657,2023-12-09,2023,Q4,December,Brazil,South America,Guarulhos,Samsung Galaxy Buds FE,Galaxy Buds,,Graphite,No,101.95,15,1,86.66,86.66,BRL,4.97,430.7,E-commerce Platform,Credit Card,Business,18–24,,,Kept
1657,SAMS-00001658,2024-06-01,2024,Q2,June,Brazil,South America,Guarulhos,Samsung Neo QLED 4K QN85C,Smart TV,,Black,No,1818.51,5,7,1727.58,12093.06,BRL,4.97,60102.51,Online (Samsung.com),Credit Card,Enterprise,35–44,,3,Kept
1658,SAMS-00001659,2024-07-31,2024,Q3,July,Brazil,South America,Guarulhos,Samsung Galaxy A04s,Galaxy A,64 GB,Awesome Graphite,No,140.83,0,1,140.83,140.83,BRL,4.97,699.93,Third-Party Retailer,Samsung Pay,Individual,35–44,Android (Samsung),,Kept
1659,SAMS-00001660,2024-08-11,2024,Q3,August,Brazil,South America,Guarulhos,Samsung 256GB MicroSD Card,Accessories,,Blue,No,27.88,0,3,27.88,83.64,BRL,4.97,415.69,Authorized Reseller,Gift Card,Government,45–54,,3.5,Kept
1660,SAMS-00001661,2024-10-22,2024,Q4,October,Brazil,South America,Guarulhos,Samsung Galaxy M54 5G,Galaxy M,256 GB,Midnight Blue,Yes,347.1,0,3,347.1,1041.3,BRL,4.97,5175.26,Third-Party Retailer,Cash,Education,25–34,Android (Other),3.5,Exchanged
1661,SAMS-00001662,2024-12-02,2024,Q4,December,Brazil,South America,Guarulhos,Samsung Galaxy A04,Galaxy A,128 GB,Awesome White,No,113.04,12,2,99.48,198.96,BRL,4.97,988.83,Third-Party Retailer,EMI / Installment,Government,35–44,Android (Other),,Returned
1662,SAMS-00001663,2024-12-11,2024,Q4,December,Brazil,South America,Guarulhos,Samsung 25W USB-C Adapter,Accessories,,White,No,29.23,0,1,29.23,29.23,BRL,4.97,145.27,Third-Party Retailer,EMI / Installment,Individual,35–44,,3.1,Kept
1663,SAMS-00001664,2021-01-08,2021,Q1,January,Brazil,South America,Manaus,Samsung Galaxy Buds FE,Galaxy Buds,,White,No,99.84,3,2,96.84,193.68,BRL,4.97,962.59,Samsung Store,Net Banking,Individual,18–24,,4,Kept
1664,SAMS-00001665,2021-02-08,2021,Q1,February,Brazil,South America,Manaus,Samsung OLED S95C 65-inch,Smart TV,,Black,No,2422.61,0,1,2422.61,2422.61,BRL,4.97,12040.37,Authorized Reseller,Gift Card,Education,35–44,,3.6,Kept
1665,SAMS-00001666,2021-04-30,2021,Q2,April,Brazil,South America,Manaus,Samsung Odyssey Neo G9,Monitor,,White,No,1455.64,0,3,1455.64,4366.92,BRL,4.97,21703.59,Samsung Store,Cash,Enterprise,25–34,,,Kept
1666,SAMS-00001667,2021-08-05,2021,Q3,August,Brazil,South America,Manaus,Samsung Galaxy Watch 6,Galaxy Watch,,Bora Purple,No,308.17,15,3,261.94,785.82,BRL,4.97,3905.53,Carrier Store,Credit Card,Government,25–34,,3.5,Kept
1667,SAMS-00001668,2022-01-13,2022,Q1,January,Brazil,South America,Manaus,Samsung Galaxy Z Fold 5,Galaxy Z,256 GB,Green,Yes,1809.64,15,2,1538.19,3076.38,BRL,4.97,15289.61,E-commerce Platform,Debit Card,Individual,18–24,iOS,4.5,Kept
1668,SAMS-00001669,2022-02-05,2022,Q1,February,Brazil,South America,Manaus,Samsung Galaxy Watch 6 Classic,Galaxy Watch,,Bora Purple,No,383.51,7,2,356.66,713.32,BRL,4.97,3545.2,Corporate / B2B,Samsung Pay,Individual,45–54,,2.5,Kept
1669,SAMS-00001670,2022-02-06,2022,Q1,February,Brazil,South America,Manaus,Samsung 870 EVO 1TB SSD,Accessories,,Navy,No,125.29,5,6,119.03,714.18,BRL,4.97,3549.47,Samsung Store,Debit Card,Education,45–54,,,Kept
1670,SAMS-00001671,2023-10-26,2023,Q4,October,Brazil,South America,Manaus,Samsung Galaxy Buds 2,Galaxy Buds,,White,No,153.33,20,1,122.66,122.66,BRL,4.97,609.62,Third-Party Retailer,BNPL (Buy Now Pay Later),Individual,55+,,4,Kept
1671,SAMS-00001672,2023-11-03,2023,Q4,November,Brazil,South America,Manaus,Samsung Galaxy Buds 2 Pro,Galaxy Buds,,Bora Purple,No,219.62,2,1,215.23,215.23,BRL,4.97,1069.69,E-commerce Platform,Cash,Business,35–44,,3.1,Kept
1672,SAMS-00001673,2023-12-22,2023,Q4,December,Brazil,South America,Manaus,Samsung Galaxy Z Flip 5,Galaxy Z,256 GB,Icy Blue,Yes,980.41,0,1,980.41,980.41,BRL,4.97,4872.64,Authorized Reseller,Samsung Pay,Business,25–34,iOS,3.2,Kept
1673,SAMS-00001674,2023-12-22,2023,Q4,December,Brazil,South America,Manaus,Samsung T7 Shield 1TB SSD,Accessories,,Black,No,93.38,0,2,93.38,186.76,BRL,4.97,928.2,Online (Samsung.com),Cash,Education,35–44,,3,Kept
1674,SAMS-00001675,2023-12-24,2023,Q4,December,Brazil,South America,Manaus,Samsung Galaxy Z Flip 4,Galaxy Z,1 TB,Green,Yes,863.62,15,2,734.08,1468.16,BRL,4.97,7296.76,Third-Party Retailer,EMI / Installment,Business,25–34,iOS,2.5,Kept
1675,SAMS-00001676,2024-01-19,2024,Q1,January,Brazil,South America,Manaus,Samsung Galaxy A14 5G,Galaxy A,64 GB,Awesome Lime,Yes,202.12,0,1,202.12,202.12,BRL,4.97,1004.54,Carrier Store,Debit Card,Individual,35–44,Feature Phone,3.9,Kept
1676,SAMS-00001677,2024-04-13,2024,Q2,April,Brazil,South America,Manaus,Samsung Galaxy Buds Live,Galaxy Buds,,Cream,No,135.81,7,2,126.3,252.6,BRL,4.97,1255.42,Online (Samsung.com),BNPL (Buy Now Pay Later),Education,18–24,,,Kept
1677,SAMS-00001678,2024-10-12,2024,Q4,October,Brazil,South America,Manaus,Samsung 45W USB-C Charger,Accessories,,Silver,No,45.09,0,1,45.09,45.09,BRL,4.97,224.1,Third-Party Retailer,BNPL (Buy Now Pay Later),Individual,18–24,,,Kept
1678,SAMS-00001679,2021-03-12,2021,Q1,March,Brazil,South America,Porto Alegre,Samsung Galaxy M54 5G,Galaxy M,64 GB,Midnight Blue,Yes,376.56,7,5,350.2,1751,BRL,4.97,8702.47,Carrier Store,Samsung Pay,Enterprise,35–44,Feature Phone,,Kept
1679,SAMS-00001680,2021-03-15,2021,Q1,March,Brazil,South America,Porto Alegre,Samsung Galaxy Z Flip 3,Galaxy Z,512 GB,Green,Yes,650.93,0,1,650.93,650.93,BRL,4.97,3235.12,Online (Samsung.com),Debit Card,Business,55+,iOS,4.8,Kept
1680,SAMS-00001681,2021-05-05,2021,Q2,May,Brazil,South America,Porto Alegre,Samsung Galaxy Watch 6,Galaxy Watch,,Graphite,No,296.89,10,1,267.2,267.2,BRL,4.97,1327.98,Third-Party Retailer,Net Banking,Government,45–54,,2.8,Kept
1681,SAMS-00001682,2021-06-04,2021,Q2,June,Brazil,South America,Porto Alegre,Samsung Smart Tag 2,Accessories,,Black,No,30.22,10,3,27.2,81.6,BRL,4.97,405.55,Third-Party Retailer,Gift Card,Education,45–54,,2.7,Kept
1682,SAMS-00001683,2021-08-17,2021,Q3,August,Brazil,South America,Porto Alegre,Samsung Galaxy A04,Galaxy A,128 GB,Awesome Graphite,No,105.54,0,1,105.54,105.54,BRL,4.97,524.53,Carrier Store,Net Banking,Government,55+,Android (Samsung),3,Kept
1683,SAMS-00001684,2021-08-23,2021,Q3,August,Brazil,South America,Porto Alegre,Samsung Galaxy Watch 4,Galaxy Watch,,Black,No,188.1,2,2,184.34,368.68,BRL,4.97,1832.34,Third-Party Retailer,Gift Card,Enterprise,25–34,,4.9,Kept
1684,SAMS-00001685,2021-11-22,2021,Q4,November,Brazil,South America,Porto Alegre,Samsung M8 4K Smart Monitor,Monitor,,Black,No,749.48,7,1,697.02,697.02,BRL,4.97,3464.19,Third-Party Retailer,Gift Card,Enterprise,45–54,,3.5,Kept
1685,SAMS-00001686,2022-03-26,2022,Q1,March,Brazil,South America,Porto Alegre,Samsung Galaxy Watch FE,Galaxy Watch,,Bora Purple,No,193.43,3,6,187.63,1125.78,BRL,4.97,5595.13,Authorized Reseller,Debit Card,Education,25–34,,3.4,Kept
1686,SAMS-00001687,2022-04-16,2022,Q2,April,Brazil,South America,Porto Alegre,Samsung 25W USB-C Adapter,Accessories,,White,No,29.69,0,2,29.69,59.38,BRL,4.97,295.12,Authorized Reseller,EMI / Installment,Education,25–34,,,Exchanged
1687,SAMS-00001688,2022-06-10,2022,Q2,June,Brazil,South America,Porto Alegre,Samsung Leather Phone Case,Accessories,,Black,No,49.91,0,1,49.91,49.91,BRL,4.97,248.05,Corporate / B2B,Cash,Individual,55+,,2.5,Kept
